,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06040469333185142,0.4480853584905661,0.382464106962664,0.12828888554820603,0.6863,0.536,0.0,0.9034646647356501,0.7547306986482705,0.7750848896434636,0.12157097072084307,0.16443556333026757,1.0,0
407,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5765227258960121,0.5018189649595687,1.0,0.0066035778713168965,0.8550121753246753,1.0,0.5,0.3362695357207583,0.340737541216648,0.25341066522647754,0.4998234730418117,0.39314580962155815,0.21942838741305457,1
537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1536119353604698,0.44951011320754714,0.8319048099223556,0.00820470034074965,0.7970779220779222,0.6059268600252207,0.0,0.32883345173353157,0.340737541216648,0.23481344072134688,0.41574620467039897,0.46640973537424446,0.18838232758925133,1
978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057504467989759216,0.4657930242587601,0.40307865792129166,0.12548692122669872,0.7467,0.5565,0.0,0.9007562087398163,0.7511786450443353,0.7805178268251274,0.13276114943777498,0.16321379559573324,1.0,0
767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7123553486800954,0.2197175309973046,0.7140981937436933,0.010206103427540589,0.8806818181818181,1.0,1.0,0.4420938062271523,0.37509591923854163,0.3104703313217649,0.6147549929062535,0.3798343335139272,0.49610666292755906,0
38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.914991961414791,0.5237842991842356,0.11626499949581526,0.007548032936870996,0.15198863636363638,0.9883354350567465,1.0,0.49136480277341243,0.30553987663026755,0.4577453213421936,0.9418469763453876,0.5282563601409008,0.9880650012428536,1
175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7746181672025724,0.4664036334231806,0.14288595341333063,0.02794191286930395,0.9077719155844156,0.3199873896595208,0.0,0.38636315526911935,0.5212475788936125,0.18273181956935214,0.07111514601301257,0.5447366826813583,0.3661341751906199,1
245,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.33741961414790994,0.247907320754717,0.9224563880205707,0.007310966449674512,0.7463474025974026,1.0,1.0,0.37796757657386326,0.3339236930835779,0.2615586916195083,0.5386089675694761,0.47438645960667974,0.2358459648114048,1
1010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057404460219342236,0.45164724528301886,0.3641511806256307,0.13269197233914612,0.7182,0.5841,0.0,0.9082548760279193,0.7644128994246474,0.7722835314091681,0.11163018088978219,0.16774152308253693,1.0,0
823,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.05300411832099545,0.5271592452830188,0.9944961150353179,0.12908944678292242,0.1855,0.3232,0.0,0.9976394190861999,0.7599522174460552,0.9572580645161292,0.45379977185072523,0.4580265538560799,1.0,0
924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05440422710683306,0.3570028247978437,0.33282907164480324,0.10527275005011023,0.6575,0.4528,0.0,0.8624651014959648,0.7246803251589782,0.7135823429541597,0.09462762779075454,0.17356288699414169,1.0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16381272794300103,0.5810963881401616,0.31693052334375316,0.013708558829424735,0.25598620129870125,0.8416351408154688,1.0,0.5086987305428502,0.41938241474870175,0.4208796111489421,0.8414787915468807,0.4056951783184468,0.9980004232655856,1
154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8038585209003216,0.35232148787061995,0.1468185943329636,0.020013723696248854,1.0,0.3312316099201345,0.0,0.3301127780109039,0.4331781420363442,0.14138117265832295,0.07308216068996824,0.4074006615108793,0.16912324641041743,1
638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15231183434504916,0.40707277628032346,0.4453967933850963,0.005903086790940068,0.4419642857142857,0.9044766708701135,1.0,0.37027162943654524,0.29641558814402985,0.30549228637847226,0.7772229787663287,0.6041987552364395,0.2704702145810024,1
662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.93617273887328,0.5412032560646901,0.0707440766902119,0.02411585488073762,1.0,0.375,0.0,0.31777927311811105,0.5336621385511405,0.1120294925681546,0.009695219431695136,0.4892729576965113,0.19585443012311585,1
287,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2981310289389068,0.5729549326145552,0.5819300191590199,0.01271907861792689,0.31899350649350644,0.6793820933165196,1.0,0.49022845741328697,0.44175404234504356,0.37870711719538824,0.7089322640843294,0.4526409948201682,0.9889497075203413,1
625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23501826047988547,0.43750146630727765,0.7627306645154786,0.008905191421126477,0.6135349025974026,0.5651534258091636,1.0,0.38366457640278706,0.3530413153896068,0.2889379388076173,0.6185000252181369,0.7247133404551441,0.33466715184378204,1
685,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.815863391061662,0.2811855202156334,0.2099423309788093,0.01050631389055923,1.0,0.6667,0.0,0.3117024733005924,0.41147537832054665,0.14138117265832295,0.02804758266943141,0.5198588684476328,0.13828766834813147,1
1100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0896069622936074,0.4843148355795148,0.3153167103935419,0.11097674884746442,0.9682,0.5053,0.0,0.8508034136397644,0.7379537977175311,0.7135823429541597,0.0851214080069531,0.19699208002109417,1.0,0
569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1209093944341198,0.6193612291105122,0.42956539275990724,0.07234966927239926,0.5254667207792207,0.32261454392601935,0.0,0.6078065380930393,0.6656706435826265,0.3835677554183201,0.21450547233570386,0.4338931525159093,1.0,1
913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.185614421893901,0.4903191590296496,0.4868377800201817,0.028018590899979955,0.5571,0.4524,0.0,0.5971606550049828,0.5231723242077311,0.542741935483871,0.17822804063229938,0.278922386925161,0.9464323916938445,0
734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37352902250739245,0.23488099191374665,0.8666058425832492,0.008705051112447385,1.0,1.0,1.0,0.39879660752733187,0.3530413153896068,0.27616408763237604,0.5315944559642038,0.7588049452956799,0.29330748570563053,0
17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04612138263665595,0.5474096832291557,0.2941413733992135,0.0033165599268069534,0.3912337662337662,1.0,1.0,0.2995064206279313,0.2156191286247017,0.30549228637847226,0.8528773894184697,0.6055453991468617,0.15557146408153122,1
127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40454180064308687,0.5309884521665431,0.5131592215387718,0.010750228728270814,0.46103896103896097,0.9015342580916351,1.0,0.43085972235397635,0.351559347589043,0.34339117571089767,0.7433298027941696,0.5359353634751642,0.6925913873039682,1
322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28486736334405144,0.4833989218328841,0.322779066249874,0.037656484727090635,0.23244724025974026,0.6154897015552753,1.0,0.7319811448904929,0.5991290338087041,0.5408223166694062,0.838553487668331,0.37033339446000735,1.0,1
255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8841438906752412,0.19661615094339624,0.725017646465665,0.005007511266900349,0.7825689935064934,1.0,0.0,0.33387079895068517,0.32038220736237066,0.21206001831544838,0.3622837544762193,0.4337407310337609,0.1511270558006874,1
810,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.058604553464345906,0.4162319137466307,0.9482634813319879,0.12368565844858688,0.2597,0.4135,0.0,1.0,0.7538782057833261,0.941213921901528,0.4287033516214895,0.46178628374907493,1.0,0
1101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12790993836330788,0.40218790296495954,0.4188898183652876,0.09056243736219682,0.6108,0.5778,0.0,0.8528629491818158,0.7071371364407315,0.7283531409168081,0.1413982291270574,0.1977107669237614,1.0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3639469453376206,0.17534659838274932,0.8220227891499445,0.008913370055082623,1.0,1.0,1.0,0.42246414365872037,0.3578899733679369,0.2889379388076173,0.5888434962424977,0.44471507774844893,0.36276646700634296,1
115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.58741961414791,0.48310202351944065,0.5346374911767672,0.009949679780420861,0.3235592532467532,0.7527322404371585,1.0,0.422903912066567,0.34131002220846934,0.33226101862070584,0.7325868764815656,0.5769884966852644,0.5806150901767592,1
1117,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0.7107552243534239,0.44238633962264146,0.18442431886982846,0.03012006414111044,0.1414,0.8798,1.0,1.0,1.0,1.0,0.861246531163279,0.025299348546811058,1.0,0
852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05850454569392894,0.4648771105121294,0.9041323309788093,0.10707401282822208,0.2572,0.4744,1.0,0.9829044245400586,0.7319975555830848,0.943421052631579,0.5088272040849584,0.45894108274897055,1.0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7771603839102936,0.3053045822102426,0.4453967933850963,0.005903086790940068,0.5561079545454546,1.0,1.0,0.38366457640278706,0.29641558814402985,0.30549228637847226,0.7772229787663287,0.45401278815950413,0.2704702145810024,1
180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5616961414790997,0.45704095956873314,0.29041040637289506,0.01842764146219329,0.898538961038961,0.6497477931904161,0.0,0.37870718707796924,0.4600959489303826,0.21206001831544838,0.1449034145357341,0.543378089783758,0.32656360402536555,1
301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17112138263665597,0.3270829757412399,0.3157204799838661,0.005107661492238358,0.3114853896103896,1.0,1.0,0.4101706177120954,0.28914364770921513,0.3398220114119332,0.8420840268320977,0.4109283158722101,0.3864456651770403,1
930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.060204677791017465,0.4217273962264151,0.3282258224016145,0.10437211866105431,0.7857,0.5054,0.0,0.8483264642333096,0.7235791885417583,0.7097198641765705,0.09212885001901243,0.165369856303735,1.0,0
876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.5952421671159029,0.9575700504540868,0.11227766085387852,0.2095,0.3634,1.0,0.9574598471113084,0.7389951011828374,0.941213921901528,0.4798196534303873,0.4537079451952073,1.0,0
890,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05840453792351197,0.6583384474393531,0.8999293642785066,0.10837492483463619,0.2542,0.4789,1.0,0.9397430661477353,0.7340222261373279,0.9466893039049237,0.5111086968330708,0.45731525360605385,1.0,0
842,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.055704328122253705,0.4984606145552561,0.8214739858728557,0.10797464421727801,0.219,0.4363,1.0,0.9878740685691113,0.7329921305921867,0.9623089983022072,0.553696561464501,0.4674766857492836,1.0,0
953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057504467989759216,0.3686043989218329,0.38416530776992935,0.11437913409500902,0.8298,0.5085,0.0,0.8932768944760918,0.7370059511646335,0.7547113752122242,0.1224944320712695,0.1668072301090695,1.0,0
817,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.058604553464345906,0.4929651320754717,0.9550682845610494,0.12648762277009418,0.2058,0.3288,0.0,0.9969436689221326,0.7573592183151826,0.9466893039049237,0.4323971970231951,0.4663589282135283,1.0,0
517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007300567240438996,0.3275918167115903,0.7983261066854896,0.010906594507917417,0.8872767857142857,0.8629676334594368,1.0,0.43085972235397635,0.3850240367268081,0.30549228637847226,0.6006960205779998,0.4041201563362462,0.504946896911286,1
372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952572347266881,0.539982037735849,0.21851366340627207,0.004602174784525957,0.25395698051948046,0.9266498528793611,1.0,0.4091511545848143,0.29641558814402985,0.37619461337966986,0.8907045947445403,0.41453562428305674,0.5738796738082051,1
45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9106712218649518,0.48765759084648796,0.09246748008470304,0.007548032936870996,0.109375,1.0,1.0,0.5159475090633802,0.30553987663026755,0.4793481578885575,0.9537499369546578,0.5019114717787359,0.9974816057668408,1
476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06620514401603582,0.55372074393531,0.4661692043964909,0.011807225896973342,0.7040381493506495,0.5496006725514923,0.0,0.32209699930424274,0.3943848332157451,0.21206001831544838,0.232813839713522,0.49343914487523555,0.20879905845643043,1
157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34475482315112543,0.4376032345013477,0.15296964807905616,0.019213174748398898,1.0,0.47456914670029426,0.0,0.3148008416286036,0.4273360265694172,0.14138117265832295,0.07615877338982198,0.47840190772460656,0.1644926476570366,1
914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.189414717169746,0.4897085498652291,0.6783729767911201,0.019912908398476648,0.7179,0.7308,0.0,0.5615283073166746,0.47205827284710283,0.542741935483871,0.282198924439133,0.2734603664648899,0.8129869548918698,0
171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6807676848874599,0.5584020808625336,0.0765352425128567,0.06860290435653481,0.8946834415584416,0.24936948297604036,0.0,0.4705987948448549,0.6558026592344978,0.21206001831544838,0.03792807787360672,0.5271931135253876,0.9525363627778465,1
16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06541398713826367,0.35925415827947876,0.20026217606130886,0.0033165599268069534,0.3235592532467532,1.0,1.0,0.36039486349765504,0.2156191286247017,0.34339117571089767,0.8998335602965654,0.5896404631322364,0.2317802634849615,1
511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01880146083839084,0.36748494878706195,0.6218614500352929,0.010106033273201044,0.8806818181818181,1.0,1.0,0.43589706957112995,0.37509591923854163,0.324089510883603,0.6889594996721643,0.44872884344502467,0.5738796738082051,1
48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9062500000000001,0.3699544443267295,0.279721690027226,0.0033165599268069534,0.4202516233766233,1.0,1.0,0.3318122086652932,0.2156191286247017,0.3104703313217649,0.8600897765673072,0.5387116185267825,0.16334563758389264,1
191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8838424437299036,0.2397658652291105,1.0,0.009313970956434653,1.0,0.9343211433375368,0.5,0.410670354539194,0.36863718425778397,0.27616408763237604,0.4998234730418117,0.4609225620169004,0.3411920864508186,1
546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6785527222791586,0.682152204851752,0.4379348593324594,0.0445301663660052,0.7494926948051948,0.565994115174443,0.0,0.510477793647321,0.5911033897332537,0.3361119590485359,0.21869168305845565,0.42454463494413797,0.9998947591192413,1
515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007200559470022023,0.405240948787062,0.7627306645154786,0.011607085588294248,0.9435876623376623,0.924968474148802,0.0,0.38836210257751363,0.3943848332157451,0.2615586916195083,0.3811469208654865,0.42119136233687215,0.33466715184378204,1
837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06130476326560417,0.5139293800539083,0.932052038345106,0.10707401282822208,0.2459,0.4512,1.0,0.9695857785421971,0.7319975555830848,0.937818336162988,0.4936715736867836,0.4593475400346998,1.0,0
843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05850454569392894,0.4978500053908356,0.9374558526740666,0.10637352174784524,0.2273,0.4233,1.0,0.9709275824300413,0.7309674600379437,0.9355263157894738,0.49073822586778204,0.4605669118918873,1.0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02790216794633534,0.23488099191374665,0.04527578904910759,0.005903086790940068,0.0776176948051948,0.969840269020597,1.0,0.5771226969091869,0.29641558814402985,0.5231408645830887,0.9773036768043577,0.23000401656200484,0.999684277357724,1
283,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.11163585209003216,0.40412149865229113,0.7034385398810123,0.005608412618928393,0.6262175324675325,1.0,1.0,0.38156568172897304,0.3339236930835779,0.2889379388076173,0.6481565541937762,0.3429991419947194,0.3074097637272903,1
882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.5941227169811321,0.9483635519677094,0.10437211866105431,0.2244,0.4058,1.0,0.9432218169680722,0.7278416528664806,0.9296689303904925,0.4848172089738715,0.4530982592666135,1.0,0
925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08820685350776979,0.42284684636118597,0.38796799192734616,0.08836089396672679,0.7707,0.5529,0.0,0.830087870646686,0.6978267999132278,0.7097198641765705,0.12455863979575205,0.16407621987893395,1.0,0
225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6658963022508039,0.3391933908355795,0.9327417565796108,0.007411116675012519,0.7101258116883118,1.0,0.0,0.392799765602149,0.36863718425778397,0.26911968441073564,0.466182478438493,0.39172320912150593,0.3168814429955693,1
26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07465836012861737,0.4448564466574849,0.14419683371987493,0.013838060384263494,0.16629464285714285,0.9665825977301387,1.0,0.61652612947836,0.4149685072768584,0.5123159649658346,0.9278761285116257,0.4424741011578306,1.0,1
956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057404460219342236,0.4089046037735849,0.3969743491422805,0.11427906394066946,0.7723,0.5849,0.0,0.8898975365363361,0.7370059511646335,0.7607809847198642,0.12944755282742135,0.16774152308253693,1.0,0
1072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057504467989759216,0.5143364528301886,0.41908995963673057,0.12768846462216876,0.5273,0.4171,0.0,0.9024354907172392,0.7584517579333209,0.790874363327674,0.14145255038296484,0.17442531127734237,1.0,0
437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4838375932773132,0.25726999460916444,0.5346374911767672,0.004502104630186409,0.6310876623376623,1.0,1.0,0.3301127780109039,0.25773138750224867,0.2615586916195083,0.7325868764815656,0.43435041696235466,0.15438952310420573,1
1089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06050470110226838,0.480752948787062,0.381863683148335,0.12478643014632192,0.5882,0.4114,0.0,0.894676310302999,0.7548959893244593,0.7694821731748727,0.12129936444130586,0.1767251093658776,1.0,0
364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7731109324758842,0.5187124851752022,0.07996369869920338,0.006403437562637803,0.18496347402597405,0.9775115594787727,1.0,0.5447597399862832,0.340737541216648,0.5017258787893019,0.9600040349019014,0.4303366512657789,0.9998947591192413,1
229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3640474276527331,0.20872656603773584,0.9224563880205707,0.005708562844266399,1.0,0.924968474148802,1.0,0.38226531328691105,0.3339236930835779,0.2615586916195083,0.5386089675694761,0.42683095717636466,0.2358459648114048,1
37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.914991961414791,0.5176395804640322,0.09831602299082384,0.007548032936870996,0.10805600649350648,0.9900168137873057,1.0,0.5062002514571335,0.30553987663026755,0.47361870993495664,0.9508246330761084,0.5188643483705326,0.9960581655480983,1
669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.120209340041201,0.42793525606469,0.7271073763874873,0.007404139106033272,0.9154829545454545,0.8889,0.0,0.30514592612905916,0.3273345826074883,0.21206001831544838,0.3100512932445706,0.4814486549462244,0.1511270558006874,1
749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6143477336714622,0.19335956873315363,1.0,0.006503507716977349,0.9077719155844156,1.0,0.5,0.34530477755470057,0.31265515174983716,0.23481344072134688,0.45885626978063954,0.6517542576667547,0.1644926476570366,0
1102,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.10750835319824548,0.4651824150943396,0.36385096871846623,0.10247078572860291,0.7568,0.5,0.0,0.8522163508139625,0.7255086075865159,0.7247877758913412,0.11146721712205983,0.19303930205642422,1.0,0
374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8692725080385852,0.34794545552560646,0.956135928204094,0.01350841852074564,0.8187905844155844,0.805380411937789,0.0,0.46802015281702636,0.4409051551607651,0.31521356282433605,0.4778836939526908,0.42545916383702864,0.7847823988485502,1
469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2243174290452694,0.400254307277628,0.6639104567913683,0.0066035778713168965,0.6195211038961039,0.9343211433375368,1.0,0.3553994614620917,0.31265515174983716,0.27616408763237604,0.6679275735108691,0.42952373669432053,0.22753193523147106,1
1103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004400341898346792,0.8637066630727763,0.15850602421796164,0.5688977751052315,0.9083,0.2901,0.0,0.9886007102556225,0.9842082041194681,0.8870543293718167,0.0,0.14898379492292163,1.0,0
687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9173712780348892,0.4558197412398922,0.374558526740666,0.008805121266786932,0.9403409090909092,0.75,0.0,0.3084841681340776,0.3850240367268081,0.18273181956935214,0.11781076066790351,0.5010094118219416,0.15996728978441443,1
32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9195136655948554,0.36465727301620937,0.06554401532721589,0.007548032936870996,0.0947646103896104,1.0,1.0,0.5607603726493311,0.30553987663026755,0.5109775283537229,0.9672164220507389,0.5056919041894501,0.9998905045985583,1
867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0528041027801615,0.5679682911051214,0.8721097275479314,0.1113770294648226,0.2243,0.3896,1.0,0.9729154400416624,0.7380005261737355,0.9572580645161292,0.5262100059753382,0.4568579891596085,1.0,0
893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.6547765606469003,0.9743819172552978,0.10797464421727801,0.239,0.4073,1.0,0.9308474033357308,0.7329921305921867,0.9308573853989813,0.4706936824379379,0.4551813528559756,1.0,0
194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7552250803858521,0.20353638814016173,0.7983261066854896,0.004406609914872308,0.8308644480519481,1.0,0.0,0.3248555465898269,0.3055510563343817,0.21206001831544838,0.3989509255056236,0.45192969457014204,0.14249730357847767,1
1034,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.28722231663754516,0.0,0.4996468213925328,0.0007995089196231709,1.0,1.0,0.0,0.06494691582096365,0.08229795462471812,0.0,0.18518116138845128,0.2865404680934339,0.07282784051624795,0
1041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06050470110226838,0.4587710188679245,0.3752590211907164,0.12698797354179192,0.5635,0.4643,0.0,0.9006633322275671,0.7575453855428268,0.7694821731748727,0.11765984029550765,0.16601667451613553,1.0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7772603916807106,0.6450068140161725,0.81667843097711,0.01520961114451794,0.3513595779220779,0.4895964691046658,0.0,0.39585815498399224,0.4340618456063529,0.2947613121375068,0.4081303273314168,0.5318493583766438,0.633130289675328,1
1104,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.003000233112509176,0.47749636657681943,0.6024193642785066,0.16431414111044296,0.2783,0.3375,0.0,1.0,0.7966937007168605,0.9042020373514432,0.23199956029460264,0.1423718754183829,1.0,0
1013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06040469333185142,0.4708814339622642,0.4089828254288597,0.12528678091801965,0.6196,0.5224,0.0,0.9049021437501612,0.7558023617149535,0.7831494057724958,0.13596610353631375,0.16666349272853603,1.0,0
800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05580433589267068,0.5307211320754717,0.5786025529767911,0.012907997594708358,0.6333,0.6875,0.0,0.4492820148190274,0.4122061696207937,0.4420203735144313,0.22804063229941876,0.5081732214829185,0.31530282978418944,0
579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4611358293926604,0.18847469541778977,1.0,0.005903086790940068,0.898538961038961,1.0,0.5,0.3275141465099913,0.29641558814402985,0.2240589851363092,0.4998234730418117,0.46153224794549413,0.14354971238606423,1
160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5105506430868167,0.36748494878706195,0.8879701522637895,0.005832570905763952,0.898538961038961,1.0,0.0,0.2961906421874527,0.27574850419073355,0.21206001831544838,0.44378877288545926,0.5012617099581443,0.13418327399854393,1
680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1103085707699207,0.4884873315363881,0.4396044399596367,0.014308979755462015,0.689935064935065,0.44,0.0,0.39463879712587174,0.45374079277059537,0.24453471716721067,0.15327949361562804,0.4725065946601823,0.4261214772230533,1
1055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06040469333185142,0.42559458760107816,0.36265012108980826,0.1230852375225496,0.6693,0.488,0.0,0.8969992748097314,0.7531181050200285,0.7577674023769101,0.1108153620511706,0.17420970520654222,1.0,0
162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.657556270096463,0.31181774663072775,0.04426741958253504,0.28842634949679774,0.9550527597402597,0.1028793610760824,0.0,0.690263114564304,0.8167762266132791,0.2947613121375068,0.021788470267816624,0.38672642176478567,1.0,1
705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40323133032123326,0.3079505552560647,0.7915528657921291,0.01691080376829024,0.6097808441558441,0.5938,0.0,0.46402225820023774,0.44746480421551266,0.30025594665038624,0.3451926225035468,0.49760533205395974,0.7220588339163917,1
861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.5590126900269542,0.9285495660948536,0.11077660853878532,0.264,0.4578,1.0,0.9669270189866539,0.7370059511646335,0.9445246179966044,0.49557281764354394,0.45706121780247305,1.0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7415594855305466,0.5188142533692722,0.525461329030957,0.009949679780420861,0.601359577922078,0.5796553173602353,0.0,0.33862829354466356,0.3701447909458164,0.2240589851363092,0.26247036868916124,0.6454497648730431,0.23163632958105856,1
984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057504467989759216,0.4307847654986523,0.37666001009081734,0.12848902585688513,0.7085,0.4962,0.0,0.9050797990450923,0.7547306986482705,0.7722835314091681,0.11842033787821173,0.16299818952493306,1.0,0
858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05850454569392894,0.6047066091644204,0.9166411604439959,0.11708102826217678,0.2615,0.4615,1.0,0.9690639659191467,0.7456729619582355,0.9572580645161292,0.5020370470965289,0.4552829671774079,1.0,0
926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07490582004231243,0.40951521293800536,0.3947727951564077,0.09036229705351773,0.6927,0.5104,0.0,0.839604738962322,0.701591976733399,0.717402376910017,0.12825248519745774,0.16939450295867162,1.0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5631028938906752,0.6456192393261999,0.6639104567913683,0.011550777676120767,0.33076298701298695,0.8498318621269441,1.0,0.39879660752733187,0.3611253846109117,0.324089510883603,0.6679275735108691,0.5934688192257219,0.6137659676157355,1
226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6970458199356914,0.25696469002695416,0.81667843097711,0.00400600901352028,0.6878043831168832,1.0,1.0,0.33744891463271093,0.28914364770921513,0.24453471716721067,0.5915166187522066,0.4200736048011169,0.16344023884945005,1
845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.42447513746630733,0.9736814228052473,0.10797464421727801,0.2459,0.3884,0.0,0.9781832627124585,0.7329921305921867,0.9211799660441428,0.44250095062197836,0.45574023162385324,1.0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3134043408360129,0.5252675071511813,0.8220227891499445,0.009949679780420861,0.5317573051948052,1.0,1.0,0.37942680810899115,0.34131002220846934,0.2889379388076173,0.5888434962424977,0.581832175711492,0.36276646700634296,1
